,HMDB,GENE,direction,transport,transport_direction,reversibility
12732,HMDB0000538,CKB,degrading,nan,nan,nan
12733,HMDB0060498,UGT1A4,producing,nan,nan,nan
12734,HMDB0060383,UGT1A4,producing,nan,nan,nan
12735,HMDB0041809,UGT1A4,degrading,nan,nan,nan
12736,HMDB0000127,UGT1A4,producing,nan,nan,nan
12737,HMDB0002111,UGT1A4,degrading,nan,nan,nan
12738,HMDB0041937,UGT1A4,producing,nan,nan,nan
12739,HMDB0041936,UGT1A4,producing,nan,nan,nan
12740,HMDB0014440,UGT1A4,degrading,nan,nan,nan
12741,HMDB0060464,UGT1A4,producing,nan,nan,nan
12742,HMDB0004995,UGT1A4,degrading,nan,nan,nan
12743,HMDB0060511,UGT1A4,producing,nan,nan,nan
12744,HMDB0060510,UGT1A4,degrading,nan,nan,nan
12745,HMDB0042049,UGT1A4,producing,nan,nan,nan
12746,HMDB0041796,UGT1A4,degrading,nan,nan,nan
12747,HMDB0006766,UGT1A4,producing,nan,nan,nan
12748,HMDB0000153,UGT1A4,degrading,nan,nan,nan
12749,HMDB0006765,UGT1A4,producing,nan,nan,nan
12750,HMDB0000405,UGT1A4,degrading,nan,nan,nan
12751,HMDB0004482,UGT1A4,producing,nan,nan,nan
12752,HMDB0000010,UGT1A4,degrading,nan,nan,nan
12753,HMDB0004484,UGT1A4,producing,nan,nan,nan
12754,HMDB0000490,UGT1A4,degrading,nan,nan,nan
12755,HMDB0006224,UGT1A4,producing,nan,nan,nan
12756,HMDB0000151,UGT1A4,degrading,nan,nan,nan
12757,HMDB0003141,UGT1A4,producing,nan,nan,nan
12758,HMDB0001852,UGT1A4,degrading,nan,nan,nan
12759,HMDB0003193,UGT1A4,producing,nan,nan,nan
12760,HMDB0000234,UGT1A4,degrading,nan,nan,nan
12761,HMDB0002829,UGT1A4,producing,nan,nan,nan
12762,HMDB0000031,UGT1A4,degrading,nan,nan,nan
12763,HMDB0003325,UGT1A4,producing,nan,nan,nan
12764,HMDB0000054,UGT1A4,degrading,nan,nan,nan
12765,HMDB0004483,UGT1A4,producing,nan,nan,nan
12766,HMDB0000145,UGT1A4,degrading,nan,nan,nan
12767,HMDB0000295,UGT1A4,degrading,nan,nan,nan
12768,HMDB0000935,UGT1A4,degrading,nan,nan,nan
12769,HMDB0001388,PLA2G2F,degrading,nan,nan,nan
12770,HMDB0000673,PLA2G2F,degrading,nan,nan,nan
12771,HMDB0001043,PLA2G2F,degrading,nan,nan,nan
12772,HMDB0002111,PLA2G2F,degrading,nan,nan,nan
12773,HMDB0000696,MSRB1,degrading,nan,nan,nan
12774,HMDB0000248,DIO3,degrading,nan,nan,nan
12775,HMDB0059597,DIO3,degrading,nan,nan,nan
12776,HMDB0059634,DIO3,degrading,nan,nan,nan
12777,HMDB0000265,DIO3,degrading,nan,nan,nan
12778,HMDB0001414,SLC38A2,degrading,unknown,unknown,irreversible
12779,HMDB0001276,SLC38A2,degrading,unknown,unknown,reversible
12780,HMDB0001186,SLC38A2,degrading,unknown,unknown,reversible
12781,HMDB0001256,SLC38A2,producing,unknown,unknown,reversible
12782,HMDB0001257,SLC38A2,producing,unknown,unknown,reversible
12783,HMDB0001206,SLC38A2,producing,unknown,unknown,reversible
12784,HMDB0001341,SLC38A2,degrading,unknown,unknown,reversible
12785,HMDB0001316,SLC38A2,degrading,unknown,unknown,reversible
12786,HMDB0000625,SLC38A2,producing,unknown,unknown,reversible
12787,HMDB0000538,SLC38A2,producing,unknown,unknown,reversible
12788,HMDB0002064,SLC38A2,producing,unknown,unknown,irreversible
12789,HMDB0001423,SLC38A2,producing,unknown,unknown,irreversible
12790,HMDB0059597,SLC38A2,producing,unknown,unknown,irreversible
12791,HMDB0001429,DDX3X,producing,nan,nan,nan
12792,HMDB0001341,DDX3X,producing,nan,nan,nan
12793,HMDB0002111,DDX3X,degrading,nan,nan,nan
12794,HMDB0000538,DDX3X,degrading,nan,nan,nan
12795,HMDB0002434,PON3,producing,nan,nan,nan
12796,HMDB0060390,PON3,degrading,nan,nan,nan
12797,HMDB0012209,PON3,producing,nan,nan,nan
12798,HMDB0013035,PON3,degrading,nan,nan,nan
12799,HMDB0001232,PON3,producing,nan,nan,nan
12800,HMDB0001460,PON3,producing,nan,nan,nan
12801,HMDB0001355,PON3,degrading,nan,nan,nan
12802,HMDB0000042,PON3,degrading,nan,nan,nan
12803,HMDB0002111,PON3,degrading,nan,nan,nan
12804,HMDB0000250,FARS2,producing,nan,nan,nan
12805,HMDB0000045,FARS2,degrading,nan,nan,nan
12806,HMDB0000159,FARS2,degrading,nan,nan,nan
12807,HMDB0000538,FARS2,degrading,nan,nan,nan
12808,HMDB0059597,HSD17B10,producing,nan,nan,nan
12809,HMDB0001157,HSD17B10,producing,nan,nan,nan
12810,HMDB0001356,HSD17B10,degrading,nan,nan,nan
12811,HMDB0001487,HSD17B10,degrading,nan,nan,nan
12812,HMDB0000902,HSD17B10,degrading,nan,nan,nan
12813,HMDB0000149,PLD4,degrading,nan,nan,nan
12814,HMDB0000097,PLD4,degrading,nan,nan,nan
12815,HMDB0002111,PLD4,degrading,nan,nan,nan
12816,HMDB0001429,DHX33,producing,nan,nan,nan
12817,HMDB0001341,DHX33,producing,nan,nan,nan
12818,HMDB0002111,DHX33,degrading,nan,nan,nan
12819,HMDB0000538,DHX33,degrading,nan,nan,nan
12820,HMDB0000250,ERVK-8,degrading,nan,nan,nan
12821,HMDB0062446,PDCD6,degrading,unknown,unknown,irreversible
12822,HMDB0001163,PDCD6,degrading,unknown,unknown,irreversible
12823,HMDB0006219,PDCD6,producing,unknown,unknown,irreversible
12824,HMDB0001201,PDCD6,producing,unknown,unknown,irreversible
12825,HMDB0059597,PDCD6,producing,unknown,unknown,irreversible
12826,HMDB0001429,MCM8,producing,nan,nan,nan
12827,HMDB0001341,MCM8,producing,nan,nan,nan
12828,HMDB0002111,MCM8,degrading,nan,nan,nan
12829,HMDB0000538,MCM8,degrading,nan,nan,nan
12830,HMDB0000095,ST3GAL3,degrading,nan,nan,nan
12831,HMDB0001176,ST3GAL3,degrading,nan,nan,nan
12832,HMDB0000067,SOAT2,degrading,nan,nan,nan
12833,HMDB0001484,SOAT2,producing,unknown,unknown,reversible
12834,HMDB0001423,SOAT2,producing,unknown,unknown,reversible
12835,HMDB0006807,AKR1C8,degrading,unknown,unknown,reversible
12836,HMDB0000217,AKR1C8,degrading,unknown,unknown,reversible
12837,HMDB0002170,AKR1C8,producing,unknown,unknown,reversible
12838,HMDB0000221,AKR1C8,producing,unknown,unknown,reversible
12839,HMDB0059597,AKR1C8,producing,unknown,unknown,reversible
12840,HMDB0000538,TUT1,degrading,nan,nan,nan
12841,HMDB0000250,TUT1,degrading,nan,nan,nan
12842,HMDB0000285,TUT1,degrading,nan,nan,nan
12843,HMDB0059597,CYB5R2,producing,nan,nan,nan
12844,HMDB0000902,CYB5R2,degrading,nan,nan,nan
12845,HMDB0001487,CYB5R2,degrading,nan,nan,nan
12846,HMDB0002111,ALAD,producing,nan,nan,nan
12847,HMDB0000245,ALAD,producing,nan,nan,nan
12848,HMDB0001149,ALAD,degrading,nan,nan,nan
12849,HMDB0060409,AKR1C2,producing,nan,nan,nan
12850,HMDB0060408,AKR1C2,degrading,nan,nan,nan
12851,HMDB0001449,AKR1C2,producing,nan,nan,nan
12852,HMDB0003759,AKR1C2,degrading,nan,nan,nan
12853,HMDB0000879,AKR1C2,producing,nan,nan,nan
12854,HMDB0059597,AKR1C2,degrading,nan,nan,nan
12855,HMDB0060407,AKR1C2,degrading,nan,nan,nan
12856,HMDB0000221,AKR1C2,producing,nan,nan,nan
12857,HMDB0000957,AKR1C2,producing,nan,nan,nan
12858,HMDB0000217,AKR1C2,degrading,nan,nan,nan
12859,HMDB0001164,AKR1C2,degrading,nan,nan,nan
12860,HMDB0000939,SETD7,degrading,nan,nan,nan
12861,HMDB0001185,SETD7,degrading,nan,nan,nan
12862,HMDB0000250,WARS1,producing,nan,nan,nan
12863,HMDB0000045,WARS1,degrading,nan,nan,nan
12864,HMDB0000929,WARS1,degrading,nan,nan,nan
12865,HMDB0000538,WARS1,degrading,nan,nan,nan
12866,HMDB0001429,DDX41,producing,nan,nan,nan
12867,HMDB0001341,DDX41,producing,nan,nan,nan
12868,HMDB0002111,DDX41,degrading,nan,nan,nan
12869,HMDB0000538,DDX41,degrading,nan,nan,nan
12870,HMDB0012556,THEM5,degrading,unknown,unknown,irreversible
12871,HMDB0004264,THEM5,degrading,unknown,unknown,irreversible
12872,HMDB0004673,THEM5,degrading,unknown,unknown,irreversible
12873,HMDB0000902,THEM5,degrading,unknown,unknown,irreversible
12874,HMDB0000538,THEM5,degrading,unknown,unknown,irreversible
12875,HMDB0001377,THEM5,degrading,unknown,unknown,irreversible
12876,HMDB0062220,THEM5,degrading,unknown,unknown,irreversible
12877,HMDB0006513,THEM5,degrading,unknown,unknown,irreversible
12878,HMDB0006516,THEM5,degrading,unknown,unknown,irreversible
12879,HMDB0003947,THEM5,degrading,unknown,unknown,irreversible
12880,HMDB0006368,THEM5,degrading,unknown,unknown,irreversible
12881,HMDB0001064,THEM5,degrading,unknown,unknown,irreversible
12882,HMDB0006243,THEM5,degrading,unknown,unknown,irreversible
12883,HMDB0006267,THEM5,degrading,unknown,unknown,irreversible
12884,HMDB0060311,THEM5,degrading,unknown,unknown,irreversible
12885,HMDB0006519,THEM5,degrading,unknown,unknown,irreversible
12886,HMDB0006290,THEM5,degrading,unknown,unknown,irreversible
12887,HMDB0006459,THEM5,degrading,unknown,unknown,irreversible
12888,HMDB0006521,THEM5,degrading,unknown,unknown,irreversible
12889,HMDB0006497,THEM5,degrading,unknown,unknown,irreversible
12890,HMDB0006532,THEM5,degrading,unknown,unknown,irreversible
12891,HMDB0001521,THEM5,degrading,unknown,unknown,irreversible
12892,HMDB0013109,THEM5,degrading,unknown,unknown,irreversible
12893,HMDB0003571,THEM5,degrading,unknown,unknown,irreversible
12894,HMDB0001374,THEM5,degrading,unknown,unknown,irreversible
12895,HMDB0060239,THEM5,degrading,unknown,unknown,reversible
12896,HMDB0004258,THEM5,degrading,unknown,unknown,reversible
12897,HMDB0001114,THEM5,degrading,unknown,unknown,reversible
12898,HMDB0006523,THEM5,producing,unknown,unknown,irreversible
12899,HMDB0002111,THEM5,producing,unknown,unknown,irreversible
12900,HMDB0010378,THEM5,producing,unknown,unknown,irreversible
12901,HMDB0001518,THEM5,producing,unknown,unknown,irreversible
12902,HMDB0001039,THEM5,producing,unknown,unknown,irreversible
12903,HMDB0001275,THEM5,producing,unknown,unknown,irreversible
12904,HMDB0001322,THEM5,degrading,unknown,unknown,irreversible
12905,HMDB0001338,THEM5,degrading,unknown,unknown,irreversible
12906,HMDB0006292,THEM5,degrading,unknown,unknown,irreversible
12907,HMDB0002368,THEM5,producing,unknown,unknown,irreversible
12908,HMDB0000207,THEM5,producing,unknown,unknown,irreversible
12909,HMDB0000220,THEM5,producing,unknown,unknown,irreversible
12910,HMDB0002231,THEM5,producing,unknown,unknown,irreversible
12911,HMDB0002068,THEM5,producing,unknown,unknown,irreversible
12912,HMDB0061714,THEM5,producing,unknown,unknown,irreversible
12913,HMDB0005060,THEM5,producing,unknown,unknown,irreversible
12914,HMDB0006322,THEM5,producing,unknown,unknown,irreversible
12915,HMDB0002226,THEM5,producing,unknown,unknown,irreversible
12916,HMDB0001043,THEM5,producing,unknown,unknown,irreversible
12917,HMDB0002925,THEM5,producing,unknown,unknown,irreversible
12918,HMDB0003073,THEM5,producing,unknown,unknown,irreversible
12919,HMDB0000673,THEM5,producing,unknown,unknown,irreversible
12920,HMDB0002823,THEM5,producing,unknown,unknown,irreversible
12921,HMDB0060039,THEM5,producing,unknown,unknown,irreversible
12922,HMDB0002183,THEM5,producing,unknown,unknown,irreversible
12923,HMDB0013025,THEM5,producing,unknown,unknown,irreversible
12924,HMDB0006323,THEM5,producing,unknown,unknown,irreversible
12925,HMDB0006528,THEM5,producing,unknown,unknown,irreversible
12926,HMDB0001999,THEM5,producing,unknown,unknown,irreversible
12927,HMDB0002177,THEM5,producing,unknown,unknown,irreversible
12928,HMDB0006547,THEM5,producing,unknown,unknown,irreversible
12929,HMDB0001388,THEM5,producing,unknown,unknown,irreversible
12930,HMDB0002356,THEM5,producing,unknown,unknown,irreversible
12931,HMDB0001160,THEM5,producing,unknown,unknown,irreversible
12932,HMDB0002884,THEM5,producing,unknown,unknown,irreversible
12933,HMDB0002345,THEM5,producing,unknown,unknown,irreversible
12934,HMDB0000772,THEM5,producing,unknown,unknown,irreversible
12935,HMDB0006270,THEM5,producing,unknown,unknown,irreversible
12936,HMDB0000573,THEM5,producing,unknown,unknown,irreversible
12937,HMDB0003231,THEM5,producing,unknown,unknown,irreversible
12938,HMDB0031046,THEM5,producing,unknown,unknown,irreversible
12939,HMDB0002259,THEM5,producing,unknown,unknown,irreversible
12940,HMDB0003229,THEM5,producing,unknown,unknown,irreversible
12941,HMDB0000826,THEM5,producing,unknown,unknown,irreversible
12942,HMDB0000521,THEM5,producing,unknown,unknown,irreversible
12943,HMDB0000806,THEM5,producing,unknown,unknown,irreversible
12944,HMDB0000910,THEM5,producing,unknown,unknown,irreversible
12945,HMDB0000638,THEM5,producing,unknown,unknown,irreversible
12946,HMDB0013032,THEM5,producing,unknown,unknown,reversible
12947,HMDB0000237,THEM5,producing,unknown,unknown,reversible
12948,HMDB0000518,THEM5,producing,unknown,unknown,irreversible
12949,HMDB0000619,THEM5,producing,unknown,unknown,irreversible
12950,HMDB0002003,THEM5,producing,unknown,unknown,reversible
12951,HMDB0000944,THEM5,producing,unknown,unknown,reversible
12952,HMDB0002212,THEM5,producing,unknown,unknown,reversible
12953,HMDB0000827,THEM5,producing,unknown,unknown,reversible
12954,HMDB0001423,THEM5,producing,unknown,unknown,reversible
12955,HMDB0059597,THEM5,producing,unknown,unknown,reversible
12956,HMDB0000250,THEM5,producing,unknown,unknown,irreversible
12957,HMDB0000045,THEM5,producing,unknown,unknown,irreversible
12958,HMDB0001206,THEM5,producing,unknown,unknown,irreversible
12959,HMDB0001487,THEM5,producing,unknown,unknown,irreversible
12960,HMDB0003125,THEM5,producing,unknown,unknown,irreversible
12961,HMDB0001397,PDE8A,producing,nan,nan,nan
12962,HMDB0001314,PDE8A,degrading,nan,nan,nan
12963,HMDB0000058,PDE8A,degrading,nan,nan,nan
12964,HMDB0000045,PDE8A,degrading,nan,nan,nan
12965,HMDB0002111,PDE8A,degrading,nan,nan,nan
12966,HMDB0001429,PTPN22,degrading,nan,nan,nan
12967,HMDB0002111,PTPN22,degrading,nan,nan,nan
12968,HMDB0000125,HPGDS,degrading,nan,nan,nan
12969,HMDB0001381,HPGDS,degrading,unknown,unknown,reversible
12970,HMDB0001403,HPGDS,producing,unknown,unknown,reversible
12971,HMDB0001429,FIGNL1,producing,nan,nan,nan
12972,HMDB0001341,FIGNL1,producing,nan,nan,nan
12973,HMDB0002111,FIGNL1,degrading,nan,nan,nan
12974,HMDB0000538,FIGNL1,degrading,nan,nan,nan
12975,HMDB0000939,SUV39H1,degrading,nan,nan,nan
12976,HMDB0001185,SUV39H1,degrading,nan,nan,nan
12977,HMDB0000250,REV3L,degrading,nan,nan,nan
12978,HMDB0000538,CARD16,degrading,unknown,unknown,irreversible
12979,HMDB0000250,CARD16,producing,unknown,unknown,irreversible
12980,HMDB0000045,CARD16,producing,unknown,unknown,irreversible
12981,HMDB0002111,PTRH1,degrading,nan,nan,nan
12982,HMDB0000250,UBE2N,degrading,nan,nan,nan
12983,HMDB0000045,UBE2N,degrading,nan,nan,nan
12984,HMDB0000538,UBE2N,degrading,nan,nan,nan
12985,HMDB0000269,CERS1,degrading,nan,nan,nan
12986,HMDB0001423,CERS1,degrading,nan,nan,nan
12987,HMDB0000252,CERS1,degrading,nan,nan,nan
12988,HMDB0000285,POLR3B,degrading,nan,nan,nan
12989,HMDB0000082,POLR3B,degrading,nan,nan,nan
12990,HMDB0001273,POLR3B,degrading,nan,nan,nan
12991,HMDB0000538,POLR3B,degrading,nan,nan,nan
12992,HMDB0000250,POLR3B,degrading,nan,nan,nan
12993,HMDB0001423,AWAT1,degrading,nan,nan,nan
12994,HMDB0001429,ATAD1,producing,nan,nan,nan
12995,HMDB0001341,ATAD1,producing,nan,nan,nan
12996,HMDB0002111,ATAD1,degrading,nan,nan,nan
12997,HMDB0000538,ATAD1,degrading,nan,nan,nan
12998,HMDB0000295,C1GALT1,degrading,nan,nan,nan
12999,HMDB0000302,C1GALT1,degrading,nan,nan,nan
13000,HMDB0003235,PTGS2,degrading,nan,nan,nan
13001,HMDB0001381,PTGS2,degrading,nan,nan,nan
13002,HMDB0002111,PTGS2,degrading,nan,nan,nan
13003,HMDB0001043,PTGS2,degrading,nan,nan,nan
13004,HMDB0001377,PTGS2,degrading,unknown,unknown,irreversible
13005,HMDB0001429,CHD4,producing,nan,nan,nan
13006,HMDB0001341,CHD4,producing,nan,nan,nan
13007,HMDB0002111,CHD4,degrading,nan,nan,nan
13008,HMDB0000538,CHD4,degrading,nan,nan,nan
13009,HMDB0001388,PLA2G12A,degrading,nan,nan,nan
13010,HMDB0000673,PLA2G12A,degrading,nan,nan,nan
13011,HMDB0001043,PLA2G12A,degrading,nan,nan,nan
13012,HMDB0002111,PLA2G12A,degrading,nan,nan,nan
13013,HMDB0000250,TUT7,degrading,nan,nan,nan
13014,HMDB0000285,TUT7,degrading,nan,nan,nan
13015,HMDB0001132,NAPRT,degrading,unknown,unknown,reversible
13016,HMDB0000250,NAPRT,degrading,unknown,unknown,reversible
13017,HMDB0000280,NAPRT,producing,unknown,unknown,reversible
13018,HMDB0001488,NAPRT,producing,unknown,unknown,reversible
13019,HMDB0059597,NAPRT,producing,unknown,unknown,reversible
13020,HMDB0000965,GAD2,producing,nan,nan,nan
13021,HMDB0000996,GAD2,degrading,nan,nan,nan
13022,HMDB0000251,GAD2,producing,nan,nan,nan
13023,HMDB0002757,GAD2,degrading,nan,nan,nan
13024,HMDB0000056,GAD2,producing,nan,nan,nan
13025,HMDB0000191,GAD2,degrading,nan,nan,nan
13026,HMDB0001967,GAD2,producing,nan,nan,nan
13027,HMDB0000112,GAD2,producing,nan,nan,nan
13028,HMDB0000148,GAD2,degrading,nan,nan,nan
13029,HMDB0001967,ELOVL3,producing,nan,nan,nan
13030,HMDB0001423,ELOVL3,degrading,nan,nan,nan
13031,HMDB0001175,ELOVL3,degrading,nan,nan,nan
13032,HMDB0002111,CYP4B1,degrading,nan,nan,nan
13033,HMDB0001377,CYP4B1,degrading,nan,nan,nan
13034,HMDB0000960,PKLR,producing,nan,nan,nan
13035,HMDB0001440,PKLR,degrading,nan,nan,nan
13036,HMDB0001508,PKLR,producing,nan,nan,nan
13037,HMDB0001532,PKLR,degrading,nan,nan,nan
13038,HMDB0001201,PKLR,producing,nan,nan,nan
13039,HMDB0001273,PKLR,degrading,nan,nan,nan
13040,HMDB0000263,PKLR,producing,nan,nan,nan
13041,HMDB0001341,PKLR,producing,nan,nan,nan
13042,HMDB0000243,PKLR,degrading,nan,nan,nan
13043,HMDB0000538,PKLR,degrading,nan,nan,nan
13044,HMDB0000905,AK4,degrading,nan,nan,nan
13045,HMDB0001273,AK4,degrading,unknown,unknown,reversible
13046,HMDB0000045,AK4,degrading,unknown,unknown,reversible
13047,HMDB0001201,AK4,producing,unknown,unknown,reversible
13048,HMDB0001341,AK4,producing,unknown,unknown,reversible
13049,HMDB0001508,AK4,degrading,unknown,unknown,reversible
13050,HMDB0000538,AK4,producing,unknown,unknown,reversible
13051,HMDB0001967,ELOVL7,producing,nan,nan,nan
13052,HMDB0001423,ELOVL7,degrading,nan,nan,nan
13053,HMDB0001175,ELOVL7,degrading,nan,nan,nan
13054,HMDB0000051,AMPD3,producing,nan,nan,nan
13055,HMDB0000175,AMPD3,producing,nan,nan,nan
13056,HMDB0002111,AMPD3,degrading,nan,nan,nan
13057,HMDB0000045,AMPD3,degrading,nan,nan,nan
13058,HMDB0001484,OXCT1,producing,nan,nan,nan
13059,HMDB0000060,OXCT1,degrading,nan,nan,nan
13060,HMDB0000254,OXCT1,degrading,nan,nan,nan
13061,HMDB0001022,OXCT1,degrading,nan,nan,nan
13062,HMDB0000939,PRDM2,degrading,nan,nan,nan
13063,HMDB0001185,PRDM2,degrading,nan,nan,nan
13064,HMDB0001520,RFK,producing,nan,nan,nan
13065,HMDB0001341,RFK,producing,nan,nan,nan
13066,HMDB0000244,RFK,degrading,nan,nan,nan
13067,HMDB0000538,RFK,degrading,nan,nan,nan
13068,HMDB0000221,GLUD2,producing,nan,nan,nan
13069,HMDB0000217,GLUD2,degrading,nan,nan,nan
13070,HMDB0059597,GLUD2,producing,nan,nan,nan
13071,HMDB0001487,GLUD2,producing,nan,nan,nan
13072,HMDB0000902,GLUD2,degrading,nan,nan,nan
13073,HMDB0000051,GLUD2,degrading,nan,nan,nan
13074,HMDB0000208,GLUD2,degrading,nan,nan,nan
13075,HMDB0002111,GLUD2,degrading,nan,nan,nan
13076,HMDB0000148,GLUD2,degrading,nan,nan,nan
13077,HMDB0000250,UBE2D3,degrading,nan,nan,nan
13078,HMDB0000045,UBE2D3,degrading,nan,nan,nan
13079,HMDB0000538,UBE2D3,degrading,nan,nan,nan
13080,HMDB0001967,CA6,producing,nan,nan,nan
13081,HMDB0002111,CA6,producing,nan,nan,nan
13082,HMDB0000595,CA6,degrading,nan,nan,nan
13083,HMDB0002111,AGMO,producing,nan,nan,nan
13084,HMDB0000038,AGMO,degrading,nan,nan,nan
13085,HMDB0001377,AGMO,degrading,nan,nan,nan
13086,HMDB0000213,IMPA2,degrading,nan,nan,nan
13087,HMDB0001313,IMPA2,degrading,nan,nan,nan
13088,HMDB0002985,IMPA2,degrading,nan,nan,nan
13089,HMDB0001429,IMPA2,producing,nan,nan,nan
13090,HMDB0000211,IMPA2,degrading,nan,nan,nan
13091,HMDB0002111,IMPA2,degrading,nan,nan,nan
13092,HMDB0000285,POLR3G,degrading,nan,nan,nan
13093,HMDB0000082,POLR3G,degrading,nan,nan,nan
13094,HMDB0001273,POLR3G,degrading,nan,nan,nan
13095,HMDB0000250,POLR3G,degrading,nan,nan,nan
13096,HMDB0000538,POLR3G,degrading,nan,nan,nan
13097,HMDB0001397,PDE7B,producing,nan,nan,nan
13098,HMDB0001314,PDE7B,degrading,nan,nan,nan
13099,HMDB0000058,PDE7B,degrading,nan,nan,nan
13100,HMDB0000045,PDE7B,degrading,nan,nan,nan
13101,HMDB0002111,PDE7B,degrading,nan,nan,nan
13102,HMDB0001429,DHX15,producing,nan,nan,nan
13103,HMDB0001341,DHX15,producing,nan,nan,nan
13104,HMDB0002111,DHX15,degrading,nan,nan,nan
13105,HMDB0000538,DHX15,degrading,nan,nan,nan
13106,HMDB0000221,DHRS4,degrading,nan,nan,nan
13107,HMDB0000217,DHRS4,degrading,nan,nan,nan
13108,HMDB0060520,RRM2B,degrading,nan,nan,nan
13109,HMDB0060521,RRM2B,degrading,nan,nan,nan
13110,HMDB0001546,RRM2B,degrading,nan,nan,nan
13111,HMDB0001245,RRM2B,degrading,nan,nan,nan
13112,HMDB0001201,RRM2B,degrading,nan,nan,nan
13113,HMDB0000960,RRM2B,degrading,nan,nan,nan
13114,HMDB0001341,RRM2B,degrading,nan,nan,nan
13115,HMDB0001508,RRM2B,degrading,nan,nan,nan
13116,HMDB0002111,RRM2B,degrading,nan,nan,nan
13117,HMDB0001967,CA5BP1,degrading,unknown,unknown,irreversible
13118,HMDB0002111,CA5BP1,degrading,unknown,unknown,irreversible
13119,HMDB0000538,CA5BP1,degrading,unknown,out,irreversible
13120,HMDB0000638,CA5BP1,producing,e->c,in,irreversible
13121,HMDB0001341,CA5BP1,producing,c->e,out,irreversible
13122,HMDB0000595,CA5BP1,producing,unknown,unknown,irreversible
13123,HMDB0059597,CA5BP1,producing,unknown,unknown,irreversible
13124,HMDB0004586,ALDH2,producing,nan,nan,nan
13125,HMDB0003647,ALDH2,degrading,nan,nan,nan
13126,HMDB0031331,ALDH2,producing,nan,nan,nan
13127,HMDB0013860,ALDH2,degrading,nan,nan,nan
13128,HMDB0060457,ALDH2,producing,nan,nan,nan
13129,HMDB0060458,ALDH2,degrading,nan,nan,nan
13130,HMDB0060515,ALDH2,producing,nan,nan,nan
13131,HMDB0060516,ALDH2,degrading,nan,nan,nan
13132,HMDB0003681,ALDH2,producing,nan,nan,nan
13133,HMDB0004226,ALDH2,degrading,nan,nan,nan
13134,HMDB0000763,ALDH2,producing,nan,nan,nan
13135,HMDB0004073,ALDH2,degrading,nan,nan,nan
13136,HMDB0011653,ALDH2,producing,nan,nan,nan
13137,HMDB0006894,ALDH2,degrading,nan,nan,nan
13138,HMDB0002024,ALDH2,producing,nan,nan,nan
13139,HMDB0003905,ALDH2,degrading,nan,nan,nan
13140,HMDB0000202,ALDH2,producing,nan,nan,nan
13141,HMDB0002217,ALDH2,degrading,nan,nan,nan
13142,HMDB0001161,ALDH2,producing,nan,nan,nan
13143,HMDB0001345,ALDH2,degrading,nan,nan,nan
13144,HMDB0000663,ALDH2,producing,nan,nan,nan
13145,HMDB0006355,ALDH2,degrading,nan,nan,nan
13146,HMDB0006804,ALDH2,producing,nan,nan,nan
13147,HMDB0006803,ALDH2,degrading,nan,nan,nan
13148,HMDB0000197,ALDH2,producing,nan,nan,nan
13149,HMDB0001190,ALDH2,degrading,nan,nan,nan
13150,HMDB0000112,ALDH2,producing,nan,nan,nan
13151,HMDB0001080,ALDH2,degrading,nan,nan,nan
13152,HMDB0000139,ALDH2,producing,nan,nan,nan
13153,HMDB0001051,ALDH2,degrading,nan,nan,nan
13154,HMDB0000056,ALDH2,producing,nan,nan,nan
13155,HMDB0001106,ALDH2,degrading,nan,nan,nan
13156,HMDB0000042,ALDH2,producing,nan,nan,nan
13157,HMDB0000990,ALDH2,degrading,nan,nan,nan
13158,HMDB0059597,ALDH2,producing,nan,nan,nan
13159,HMDB0000221,ALDH2,producing,nan,nan,nan
13160,HMDB0000208,ALDH2,producing,nan,nan,nan
13161,HMDB0000217,ALDH2,degrading,nan,nan,nan
13162,HMDB0060365,ALDH2,degrading,nan,nan,nan
13163,HMDB0001487,ALDH2,degrading,nan,nan,nan
13164,HMDB0002111,ALDH2,degrading,nan,nan,nan
13165,HMDB0000902,ALDH2,degrading,nan,nan,nan
13166,HMDB0001138,NAGS,producing,nan,nan,nan
13167,HMDB0001423,NAGS,producing,nan,nan,nan
13168,HMDB0000148,NAGS,degrading,nan,nan,nan
13169,HMDB0001206,NAGS,degrading,nan,nan,nan
13170,HMDB0001054,ALG5,producing,nan,nan,nan
13171,HMDB0000295,ALG5,producing,nan,nan,nan
13172,HMDB0005176,ALG5,degrading,nan,nan,nan
13173,HMDB0000286,ALG5,degrading,nan,nan,nan
13174,HMDB0006809,NT5C3A,producing,nan,nan,nan
13175,HMDB0001132,NT5C3A,degrading,nan,nan,nan
13176,HMDB0000299,NT5C3A,producing,nan,nan,nan
